ID,NAME
27465,COSCO SHIPPING SEAMAN SHP MGMT
27467,FAITHFUL LINKER LIMITED
27531,ALWAYS SMOOTH LIMITED
27532,WEIHAI HUIJIANG TRADE LTD
27533,"SILVER BRIDGE SHIPPING CO., LIMITED"
27533,"SILVER BRIDGE SHIPPING CO., LTD."
27583,"AG ALBACHAR, Intahmadou"
27585,"GUPTA, Ajay Kumar"
27586,"GUPTA, Rajesh Kumar"
27587,"ESSA, Salim Aziz"
27588,"AJING ATER KUR, Kur"
27588,"AJING, Kur"
27589,LOU TRADING AND INVESTMENT CO LTD
27589,LOU TRADING AND INVESTMENT COMPANY LTD
27590,"SEEDAHMED, Ashiraf"
27590,"HUSSEIN, Ashraf Said Ahmed"
27590,"SEED AHMED, Asharaf"
27590,"SEED AHMED, Ashraff"
27590,"HUSSEIN, Ashraf Seed Ahmed"
27590,"ALI, Ashraf Seedahmed Hussein"
27593,AL-CARDINAL INVESTMENTS COMPANY LIMITED
27594,ALCARDINAL PETROLEUM CO. LTD
27687,"ORNELLA FERREIRA, Jose Adelino"
27687,"ORNELLAS FERREIRA, Jose Adelino"
27688,THINH CUONG CO LTD
27688,CONG TY TNHH THINH CUONG
27743,"CHO'N, Chin-yo'ng"
27743,"ZYON, Zin Yon"
27763,TAJAMMU' AHRAR AL-SHARQIYA
27763,GATHERING OF THE FREEMEN OF THE EAST
27763,AHRAR AL-SHARQIYEH
27763,AHRAR AL-SHARQIYA BRIGADE
27763,AHRAR AL-SHARQIAH
27763,AHRAR AL-SHARQIYAH
27787,"NOURREDINE, Jawad"
27787,"NUR AL-DIN, Shawqi Muhammad Shafiq"
27787,"NUR AL-DIN, Shawqi Jawad Mohamad Shafiq"
27788,"ASI, El Yusuf Abd al-Rida"
27844,"RA'EESI, Sayyid Ibrahim"
27844,"RAISOL-SADATI, Seyyid Ebrahim"
27844,"RAIS-O-SADAT, Sayyid Ebrahim"
27845,"DEHGHAN POUDEH, Hossein"
27847,"HADDADADEL, Gholam-Ali"
27847,"HADDAD ADEL, Gholam-Ali"
27847,"HADDAD ADEL, Gholamali"
27848,"KHAMENEI, Sayyed Mojtaba Hosseini"
27849,GENERAL STAFF OF IRANIAN ARMED FORCES
27850,"BAGHERI AFSHORDI, Mohammad"
27850,"BAQERI, Mohammad Hossein"
27850,"BAGHERI, Mohammed"
27851,"RASHID, Gholamali"
27852,"REZAEI, Mohsen"
27852,"REZAI, Mohsen"
27854,"SOLEIMANI, Gholam Reza"
27854,"SOLEYMANI, Gholam Reza"
27854,"SOLEIMANY, Gholamreza"
27855,"ASHTIANI, Mohammed Reza Gharayi"
27856,"ABDOLLAHI ALIABADI, Ali"
27865,"KOUFFA, Hamadou"
27865,"KOUFFA, Hamadoun"
27885,"KOVALEVSKY, Nikita"
27885,"MURAVJOV, Nikita"
27943,EMPRENDIMIENTOS INMOBILIARIOS MISIONES SOCIEDAD ANONIMA
27944,APOLO INFORMATICA
27944,APOLO INFORMATICA SOCIEDAD ANONIMA
27944,APOLO INFORMATICA SA
27945,MUNDO INFORMATICO PARAGUAY SOCIEDAD ANONIMA
27964,POLICIA NACIONAL DE NICARAGUA
27966,ACL GSM IMPORT EXPORT
27966,ACL ITHALAT IHRACAT ISMAIL BAYALT
27966,ACL ITHALAT IHRACAT ISMAIL BAYALTUN
27967,NEJAT-E EJTIMAYEE
27968,"KHAN, Syed Habib Ahmad"
27969,"WAKIL, Haji Sahib Rohullah"
27971,AL-SAHLOUL MONEY EXCHANGE COMPANY
27971,SAHLUL HAWALA OFFICE
27972,TAWASUL HAWALA COMPANY
27972,AL-TAWASUL COMPANY
27972,TAWASUL FINANCIAL EXCHANGE
27973,AL-SULTAN JEWELRY & GENERAL TRADING CO
27973,AL SULTAN GOLD & JEWELRY
27973,SULTAN GOLD
27973,AL SULTAN JEWELRY
27973,ALSULTAN KUYUMCULUK ELEKTRONIK GIDA ITHALAT IHRACAT LIMITED SIRKETI
27973,ALSULTAN KUYUMCULUK
27973,AL SULTAN GOLD AND JEWELRY
27973,AL-SULTAN JEWELRY AND GENERAL TRADING CO
27994,"AL-LAMI, Abu Zainab"
27994,"AZIZ, Hussein Faleh"
28004,"AL-KHAZALI, Qais Hadi Sayed Hasan"
28004,"ALAZEREJ, Qays Hadi Sayyid"
28004,"AL-KHAZALI, Qays"
28004,"AL-KHAZ'ALI, Qays"
28004,"AL-KHAZALI, Qays Hadi Sa'id"
28005,"ALAZIREG, Layth Hadi Sayyid"
28005,"AL-KHAZ'ALI, Layth"
28005,"AL-KHAZALI, Layth Hadi Sa'id"
28005,"AL-KHAZ'ALI, Layith Hadi Sa'id"
28009,INVERSIONES ZANZIBAR
28010,NICARAGUAN PETROLEUM DISTRIBUTOR
28010,DNP PETRONIC
28010,DNP-PETRONIC
28023,"AL-KHANJAR, Khamis"
28023,"ALESSAWI, Khamis F Ali"
28023,"ALI, Khames Farhan Ali"
28023,"ALI, Khamees Farhan Ali"
28024,"BALUKU, Seka"
28024,"KAJUJU, Mzee"
28025,"KIBIRGE, Amigo"
28025,"AMIGO, Simba"
28025,"AMIGO, Mzee"
28025,"MUHAMMAND, Kibirige"
28026,"LUMISA, Muhamad"
28027,"SUGUJA, Fezza"
28028,"MUHAMADI, Kahira"
28028,"MAHAMMAD, Kayiira"
28028,"KAYIRA, Muhammad Mzee"
28029,"KASADA, Kasadha"
28029,"KASAADA, Muzamil"
28029,"KIRBAKI, Muzamir"
28029,"KIRIBAKI, Muzamir"
28031,"KOL, Abud Stephen Thiong"
28032,"MUORWEL MALUAL, Malual Dhal"
28033,"KUAJIAN, Michael"
28033,"KUAJIEN DUER MAYOK, Michael"
28034,"TUT, John Top Lam"
28037,"CHANDY, Koeung"
28037,"CHANDY, Keung"
28037,"CHAN DY, King"
28042,"PHEAP, Thy"
28044,"MDS IMPORT EXPORT CO., LTD."
28044,MDS IMPORT EXPORT
28046,"TRY PHEAP ENGINEERING AND CONSTRUCTION CO., LTD."
28051,"TRY PHEAP TRAVEL AND TOURS CO., LTD."
28052,MDS THMORDA SEZ
28053,TRY PHEAP OU YA DAV
28054,"AHMED, Rao Anwar"
28054,"KHAN, Anwar Ahmed"
28054,"KHAN, Rao Anwar Ahmed"
28054,"KHAN, Anwar Ahmed Rao"
28060,RENTA A.S.
28061,SPRAVA SLUZIEB DONOVALY S.R.O.
28063,"NORAM - AZD, A.S."
28066,VENTSPILS DEVELOPMENT AGENCY
28066,VENTSPILS DEVELOPMENT ASSOCIATION
28068,LATVIAN TRANSIT BUSINESS ASSOCIATION
28068,TRANSIT BUSINESS ASSOCIATION OF LATVIA
28083,JOINT STOCK COMPANY TRANSPORT COMPANY GRAND SERVICE EXPRESS
28083,JOINT STOCK COMPANY GRAND SERVICE EXPRESS
28083,AO GRAND SERVIS EKSPRESS
28103,"KHEDRI, Abdolhossein Heid"
28103,"KHODRI, Abed Al Hsein Heid"
28103,"KHEDRI, Abdul Hossein"
28104,KHEDRI JAHAN DARYA SHIPPING PORT COMMERCIAL COMPANY
28112,"KAPIDZIC, Eso"
28120,FALCON STRATEGIC SOLUTIONS DOO BEOGRAD-PALILULA
28121,"VELCOM TRADE PREDUZECE ZA PROIZVODNJU PROMET I USLUGE DOO, BEOGRAD STARI GRAD"
28122,"PREDUZECE ZA PROIZVODNJU, PROMET I USLUGE MELVALE CORPORATION DOO, BEOGRAD STARI GRAD"
28123,ARANEKS DOO BEOGRAD-VOZDOVAC
28124,GATEWICK FREIGHT AND CARGO
28124,GATEWICK AVIATION SERVICES
28125,VECTURA TRANS DOO NOVI BEOGRAD
28129,BUSINESS DIVERSITY LTD
28163,"AHMED, Nazem Said"
28163,"AHMAD, Nazim Sa'id"
28163,"AHMAD, Nazim"
28163,"AHMAD, Nizam Saed"
28163,"AHMAD, Nazem Ali"
28163,"AHMAD, Nazem Saeed"
28163,"AHMED, Nazem Saied"
28164,BEIRUT DIAM COMPANY SAL
28165,BEIRUT GM SAL
28167,AL DIBIYA 143 SAL
28168,NOOR HOLDING SAL
28171,JEBAA 2480 SAL
28172,NUMEIRIYA 1057 SAL
28175,"ASSI, Saleh Ali"
28175,"'ASI, Salih 'Ali"
28175,"ASSI, Salah"
28175,"ASSI, Salih"
28176,"SA'B, Tony Butrus"
28176,"SA'B, Tony Boutros"
28177,MINOTERIE DU CONGO SPRL
28177,MINO CONGO
28178,PAINS VICTOIRE
28178,SOCIETE GENERALE DE PAIN
28178,SOCIETE GENERALE DES PAINS
28178,PAN VICTOIRE
28178,SOCIETE GENERAL DES PAINS SPRL
28179,TRANSGAZELLE
28179,TRANS GAZELLE SPRL
28180,INTERALIMENT OFFSHORE COMPANY
28184,"GANOV, Aleksandr Nikolaevich"
28224,"MUSENE, Wilson Musalu"
28226,"MUKISA, Patrick"
28227,ESTACION DE SERVICIO GBJ
28230,CONVIASA
28283,ASA'IB AHL AL-HAQ MIN AL-IRAQ
28283,ASAIB AL HAQ
28283,ASA'IB AHL AL-HAQQ
28283,LEAGUE OF THE RIGHTEOUS
28283,KHAZALI NETWORK
28283,KHAZALI SPECIAL GROUP
28283,QAZALI NETWORK
28283,KHAZALI SPECIAL GROUPS NETWORK
28283,AL-TAYAR AL-RISALI
28285,KHORASAN STEEL COMPLEX JOINT STOCK COMPANY
28286,SKS STEEL COMPANY
28286,KISH SOUTH KAVEH STEEL COMPANY
28286,KISH SOUTH KAVEH COMPANY
28286,STEEL KAVEH SOUTH KISH
28286,SOUTH KAVEH STEEL CO.
28287,CHADORMALU MINING & INDUSTRIAL CO.
28287,CHADORMALU MINING & INDUSTRIAL PUBLIC JOINT STOCK COMPANY
28287,CHADORMALU MINING AND INDUSTRIAL COMPANY
28287,CHADORMALU MINING AND INDUSTRIAL CO.
28287,CHADORMALU MINING AND INDUSTRIAL PUBLIC JOINT STOCK COMPANY
28288,KHOUZESTAN OXIN STEEL COMPANY
28288,KHOZESTAN OXIN STEEL COMPANY
28288,KHUZESTAN OXIN STEEL COMPANY
28289,ARFA IRON & STEEL COMPANY
28289,ARFA STEEL
28291,KHUZESTAN STEEL COMPANY
28292,AL MAHDI ALUMINUM COMPANY
28293,NATIONAL IRANIAN COPPER INDUSTRIES PUBLIC JOINT STOCK
28295,IRANIAN GHADIR IRON AND STEEL CO.
28296,REPUTABLE TRADING SOURCE LLC COMPANY
28297,"WADI, Faisal Mohamed M"
28297,"WADY, Faisl Mohamed"
28298,"WADY, Mosbah Mohamed"
28299,"MOHAMED, Nour Addin Meloud"
28303,SABA STEEL COMPANY
28305,IRAN ALUMINIUM COMPANY
28305,IRANIAN ALUMINUM COMPANY
28305,IRAN'S ALUMINUM COMPANY
28317,HONGYUAN MARINE CO LTD HONG UNION
28338,"PAMCHEL ASIA CO., LTD"
28338,PAMCHEL ASIA STEEL GROUP COMPANY LIMITED
28344,"HOTSANIUK, Iurii Mykhailovych"
28344,"GOTSANYUK, Jury Mikhailovich"
28344,"GOTSANIUK, Jurij Mikhailovich"
28346,BENEATHCO GENERAL TRADING DMCC
28347,PEAKVIEW INDUSTRY
28348,TRILIANCE KISH PETROCHEMICAL COMPANY
28348,TRILIANCE PETROCHEMICAL COMPANY
28348,TRILIANCE PETROCHEMICAL GMBH
28348,TIBA PARSIAN KISH PETROCHEMICAL
28348,TIBA PETROCHEMICAL COMPANY DMCC
28348,"TRILIANCE PETROCHEMICAL CO., LIMITED"
28348,"TRILIANCE PETROLEUM SHANGHAI CO., LTD"
28348,TRILIANCE PETROCHEMICAL CO LTD
28349,"RAZVOZHAEV, Mykhailo Volodymyrovich"
28350,"NEMTSEV, Volodymyr Volodymyrovych"
28352,"BASOVA, Lidiya Oleksandrivna"
28353,"PYRKOVA, Kateryna Eduardivna"
28354,"ALTABAEVA, Ekaterina"
28354,"ALTABAEVA, Ekaterina Borisovna"
28354,"ALTABAEVA, Yekaterina Borisovna"
28354,"ALTABAEVA, Kateryna Borysivna"
28363,"SHANDONG QIWANGDA GROUP PETROCHEMICAL CO., LTD."
28364,JIAXIANG INDUSTRY LTD HONG KONG
28364,JIAXIANG INDUSTRY LTD
28365,"BAYANDORIAN, Ali"
28366,"ZHIQING, Wang"
28443,ESPANA INFORMATICA SA
28445,"HIJAZI, Kassem"
28445,"HIJAZI, Kassem Mohamed"
28527,ATLAS HOLDING SAL
28528,"BAZI, Qassem Mohammed Ali"
28528,"BAZZI, Qasim Mohammed Ali"
28528,"BAZZI, Qasim Muhammad Ali"
28529,MEDICAL EQUIPMENT & DRUGS INTERNATIONAL CORPORATION
28530,SHAHED PHARM DRUGSTORE SARL
28531,AMANA FOR HYDROCARBONS
28532,AMANA PLUS CO.
28538,SANOVERA
28538,SANOVIRA
28543,"SADEGHI MOGHADAM, Mohammad Hassan"
28543,"SADEQI-MOQADAM, Mohammad Hassan"
28543,"SADEQI-MOQADDAM, Mohammad Hasan"
28543,"SADEGHI MOGHADDAM, Mohammad Hasan"
28543,"SADEGHI MOHAMMAD, Mohammad"
28544,"RAH-PEYK, Siyamak"
28544,"RAHPIEK, Siamak"
28544,"RAHPEYK, Siyamak"
28545,"KADKHODAEE, Abbas Ali"
28545,"KADKHODAEI ELYADERANI, Abbas Ali"
28545,"KADKHODAEI, Abbasali"
28545,"KADKHODAI, Abbas Ali"
28545,"KADKHODA'I, Abbas Ali"
28546,KOREA DAIZIN TRADING CORPORATION
28546,KOREA TAEJIN TRADING CORPORATION
28546,TAEJIN TRADING CORPORATION
28546,KOREA TAEJIN TRADING
28546,KOREA TAIJIN TRADE CORPORATION
28546,TAECHIN TRADING CORPORATION
28546,DAEJIN TRADING GENERAL CORPORATION
28546,TAEJIN TRADING COMPANY
28546,TAEJIN TRADING GENERAL COMPANY
28546,126 ECONOMIC EXCHANGE COMPANY
28549,DIFUSO AUDIOVISUALES
28571,"AL-HAMIDAWI, Ahmad Muhsin Faraj"
28571,"AL-SAEDI, Ahmed Kadhim Raheem"
28571,"AL-SA'IDI, Ahmad Kazim Rahim"
28573,"DOLDAN GONZALEZ, Liz Paola Florinda"
28574,MOBILE ZONE INTERNACIONAL IMPORT-EXPORT S.R.L.
28574,MOBILE ZONE INTERNACIONAL IMPORT. EXPORT. S.R.L.
28607,ALAM ALTHRWA LLC CO
28608,ALWANEO CO. L.L.C.
28608,ALWANEO TRADE DMCC
28645,SPI INTERNATIONAL PROPRIETARY LTD.
28645,SPI INTERNATIONAL PROPRIETARY LIMITED
28645,SPI INTERNATIONAL PTY LTD
28645,SPI INTERNATIONAL PROPRIETARY BRANCH OF A FOREIGN COMPANY
28645,SPI INTERNATIONAL PROPRIETARY
28645,SPI INTERNATIONAL PROPRIETY LIMITED CO.
28650,"GOLDEN SUN I/E DALIAN CO., LTD."
28654,"DALIAN TIANYI INTERNATIONAL TRADING CO., LTD."
28654,DALIANTIANYI
28654,"DALIAN YONGKANG INTERNATIONAL TRADING CO., LTD."
28658,SATA INVESTMENT COMPANY
28658,ARMED FORCES SOCIAL SECURITY INVESTMENT FUND SHASTAN
28658,ARMED FORCES SOCIAL WELFARE INVESTMENT ORGANIZATION OF IRAN
28658,SHASTAN ARMED FORCES SOCIAL SECURITY INVESTMENT COMPANY
28658,ARMED FORCES SOCIAL SECURITY AND PENSION FUND INVESTMENT - SHESTAN
28658,SATA MILITARY POWERS SOCIAL SECURITY INVESTMENT COMPANY
28659,MAIN STREET 1095 PTY LTD
28660,"TAVALLAEI, Mohammad Hasan"
28660,"TOULAI, Mohammadhassan"
28662,"EBADZADEH, Reza"
28662,"EBAD ZADEH, Reza"
28683,"SABURINEJAD, Ali"
28683,"NAZHAD, Hasan Saburi"
28683,"SABURINEZHAD, Ali"
28684,MATAJER NOVIN MADA'EN COMPANY
28685,"SA'IDI, Mohammad Hosein"
28685,"QOLIZADEH, Vali"
28686,"MOUSAVIFAR, Seyed Reza"
28687,MIDDLE EAST SAMAN CHEMICAL TRADE COMPANY
28687,SAMAN MIDDLE EASTERN CHEMICAL COMPANY
28687,MIDDLE EAST SAMAN CHEMICAL TRADING
28687,SAMAN CHEMICAL COMPANY
28687,MIDDLE EAST SAMAN SHIMI TRADING COMPANY
28687,SAMAN SHIMI MIDDLE EAST
28687,SAMAN SHIMI KHAVARMIANEH LTD.
28688,AL KHAMAIL MARINE SERVICE
28688,ALKHAMAEL CO. MARITIME SERVICES
28688,SHARIKAH AL-KHAMA'IL LILKHADAMAT AL-BAHRIYYAH WALNQL
28688,ALKHAMAEL TERMINAL AND PORT OPERATION MANAGEMENT
28690,"AL HAMEEDAWI, Adnan Younus Jasim"
28691,"ADHAFAH, Muhammad Said"
28691,"ALBEHADILI, Mohammed Saeed Othafa"
28691,"AL-BAHADILI, Muhammad Sa'id 'Adhafah"
28692,"AL-MANSURI, 'Ali Husayn Falih"
28693,"AMINPUR, Sayyed Sai'd"
28693,"MUSAVI, Sayyed Sa'id"
28693,"MOUSAVI, Seyed Ahmad Shid"
28694,HEADQUARTERS OF RECONSTRUCTION OF HOLY SHRINES
28694,RECONSTRUCTION ORGANIZATION OF THE HOLY SHRINES
28695,"POLARAK, Hassan"
28696,"FEDAKAR, Ali Reza"
28697,"ALADNANI, Mohammad Jasim Mohammadsadeq"
28697,"ADNANI, Seyed Mohammad"
28697,"AL-ADNANI, Muhammad"
28698,"SHUSHTARI, Mas'ud"
28698,"SHUSHTARI, Masoud"
28699,"JALALMAAB, Mohammad"
28700,"AZIZPUR, Amir"
28701,"BAKHTIARI, Mashaallah"
28702,AL-KAWTHAR FOUNDATION
28702,KOSAR COMPANY
28703,RUSSKOIE IMPERSKOE DVIZHENIE
28703,RUSSKOE IMPERSKOYE DVIZHENIYE
28703,RUSSIAN IMPERIAL LEGION
28703,SAINT PETERSBURG IMPERIAL LEGION
28704,"ANATOLYEVICH, Vorobyov Stanislav"
28704,"VOROBYOV, Stanislav"
28704,"VOROBEV, Stanislav"
28705,"GARIYEV, Denis"
28705,"GARIEV, Denis"
28706,"TRUSHCHALOV, Mykola Mykolayovych"
28706,"TRUSHHALOV, Nikolaj Nikolaevich"
28706,"TRUSCHALOV, Nicholas"
28706,"TRUSHCHALOV, Nikolay"
28706,"TRUSHCHALOV, Nicholas"
28717,"AL-MULA, Amir Muhammad Sa'id 'Abd-al-Rahman Muhammad"
28717,"AL-MAWLA, Muhammad Sa'id 'Abd-al-Rahman"
28717,"SALBI, 'Abdul Amir Muhammad Sa'id"
28718,SYDITEK MUNDO DIGITAL S.A.
28798,DAMASCUS CHAM PRIVATE JOINT STOCK COMPANY
28798,DAMASCUS CHAM HOLDING PRIVATE JSC
28838,"ALSHABAN, Hasan Suliman"
28859,"ALMTHAJE, Ameer Abdulazeez Jaafar"
28859,"DIANET, Amir"
28859,"AL-TAA'EI, Amir"
28859,"MUSHTAQ, Abu"
28859,"JAFAR, Amir Abdulaziz"
28859,"DIANAT, Amir Abdolaziz"
28859,"DIYANAT, Amir"
28859,"AL-MUTAHAJI, Amir 'Abd-al-'Aziz Ja'far"
28918,"AHSTARI, Hossein"
28924,"SHAHVARPOUR, Hassan"
28925,"RAHMANI FAZLI, Abdol-Reza"
28925,"RAHMANI FAZLI, Abd al-Reza"
28925,"RAHMANI-FAZLI, Abdolreza"
28926,NIROOYE ENTEZAMI JOMHORI ESLAMI BONYAD TA'AVON
28926,BONYAD TA'AVON OF NAJA
28958,FASHAFOUYEH PRISON
28958,FASHAFOYE PRISON
28959,QARCHAK WOMEN'S PRISON
28959,GHARCHAK PRISON
28959,SHAHR-E REY PRISON
28978,"AGHAEI, Majid"
28980,"BI SIDI, Souleymane"
28980,"SOULEMAN, Bi Sidi"
28980,"SOULEMANE, Bi Sidi"
28980,"SOULIMANE, Sidiki Abass"
28980,"ABBAS, Sidiki"
28980,"ABASS, Sidiki"
28980,"SIDIKI, Abbas"
29018,AL 'QIMA DEVELOPMENT AND PROJECTS LLC
29018,SUMMIT DEVELOPMENT AND PROJECTS LLC
29019,MOHAMMED KALAI
29019,KALAI INDUSTRIES MANAGEMENT
29020,GRAND TOWN
29020,ZK GRAND TOWN
29020,GRAND TOWN TOURISM PROJECT
29022,TELEFOCUS CONSULTANTS INC CANADA
29023,ZUBEDI & KALAI
29023,ZUBEDI AND KALAI
29024,CASTLE INVEST HOLDING SAL
29024,CASTLE INVEST HOLDING COMPANY SAL
29024,CASTLE INVESTMENT HOLDING PRIVATE JSC
29025,EBLA HOTEL AND OMAYAD PALACE FOR CONFERENCES
29026,"ZUBEDI, Khalid"
29026,"ZUBAIDI, Mohammed Khaled"
29026,"AL-ZUBAIDI, Mohammed Khaled Bassam"
29026,"AL-ZUBAIDI, Khaled Bassam"
29027,"QALEI, Nader"
29027,"KALEI, Nader"
29027,"KALAI, Nader Mohammed Wajieh"
29027,"KALAI, Nader Mohamad"
29027,"AL KALAI, Nadir"
29027,"QALAI, Nader"
29042,DAMASCUS CHAM MANAGEMENT ONE-PERSON CO. LTD.
29042,DAMASCUS CHAM MANAGEMENT CO. LTD.
29043,BUNYAN DAMASCUS
29044,MIRZA CO.
29045,"AL-'ULABI, 'Adel Anwar"
29045,"EL-OULABI, Adel Anouar"
29045,"AL-OLABI, Adil Anwar"
29046,"JAMAL EDDIN, Mohammed Nazer"
29046,"JAMAL EDDINE, Natheer Ahmed Mohammed"
29046,"JAMAL EDDINE, Nathier Ahmed Mohammed"
29047,EXCELLENCE LIMITED LIABILITY COMPANY
29048,RAWAFED DAMASCUS PRIVATE JSC
29048,TRIBUTARIES DAMASCUS PRIVATE JSC
29048,RAWAFID DAMASCUS PRIVATE JOINT STOCK COMPANY
29048,RAWAFED DAMASCUS INVESTMENTS COMPANY
29049,RAMAK COMPANY FOR DEVELOPMENT AND HUMANITARIAN PROJECTS LLC
29050,AL-AMMAR LLC ONE PERSON COMPANY
29051,ULTIMATE TRADING LLC
29052,WINGS PRIVATE JOINT STOCK COMPANY
29067,"HAMCHO, Ahmad Saber Mohamad"
29067,"HAMCHO, Ahmad Saber"
29067,"HAMSHOU, Ahmed Saber Mohammed"
29068,"AKHRAS, Asma"
29068,"AL-AKHRAS, Asma"
29068,"AKHRAS, Emma"
29068,"AL-ASSAD, Asmaa"
29068,"FAWAZ AL-AKHRAS, Asma"
29069,"HAMCHO, Amre Mohamad"
29069,"HAMSHOU, Amrou Mohammed"
29069,"HAMSHO, Amrou Mohammed"
29069,"HAMCHO, Amre"
29070,"HAMCHO, Ali Mohamad"
29070,"HAMSHOU, Ali Mohammed"
29070,"HAMCHO, Ali"
29071,"AL DABBAS, Rania Raslan"
29071,"DABAS, Rania Raslan"
29071,"DABBAS, Rania Raslan"
29071,"AL DABAS, Rania Raslan"
29072,"SHAWKAT, Bushra"
29074,"BELAL, Ghassan"
29076,"AL-AHMAD, Manal"
29076,"JAADAN, Manal"
29076,"AL-AKHRAZ, Manal"
29103,"YAHYAZADEH, Hamidreza"
29103,"YAHYAZADEH, Hamid Reza"
29106,METIL STEEL COMPANY
29107,SULLAJ MINING COMPANY
29107,ALSOLAG MINING COMPANY
29107,ALSOLADZH MINING COMPANY
29112,JAHAN FOOLAD SIRJAN
29112,JAHAN FOOLAD STEEL COMPANY
29112,SIRJAN JAHAN FOOLAD
29118,"SHEN YANG JING CHENG MACHINERY IMPANDEXP. CO., LIMITED"
29119,"AL-KANI, Mohamed Khalifa Abderrahim Shaqaqi"
29119,"AL-KANI, Mohammed"
29119,"AL-KANI, Muhammad Omar"
29139,GLOBAL INDUSTRIAL AND ENGINEERING SUPPLY LIMITED
29140,QASSIOUN SHOPPING MALL
29140,QASIYUN MALL
29159,XINJIANG BUREAU OF PUBLIC SECURITY
29159,PUBLIC SECURITY DEPARTMENT OF XINJIANG UYGAR AUTONOMOUS REGION
29159,PUBLIC SECURITY DEPARTMENT OF XUAR
29159,PUBLIC SECURITY DEPARTMENT OF THE AUTONOMOUS REGION
29240,MILITARY CONSTRUCTION IMPLEMENTATION CORPORATION
29241,INTAJIA
29241,INTAJIA PPA
29242,"TANG, Ping-keung"
29243,"CHENG, Yeuk Wah"
29243,"CHENG, Teresa Yeuk-wah"
29244,"LO, Wai-chung"
29244,"LO, Stephen Wai-chung"
29246,"TSANG, Kwok-wai"
29246,"TSANG, Erick Kwok-wai"
29246,"CENG, Guowei"
29246,"ZENG, Guowei"
29249,"LAM CHENG, Yuet-ngor"
29249,"LAM CHENG, Carrie Yuet-ngor"
29250,"LEE, John"
29250,"LEE, Ka Chiu"
29260,"CHAN, Kwok-ki"
29260,"CHAN, Eric Kwok-ki"
29264,"AL-KATAN, Wassim Anouar"
29264,"QATTAN, Waseem"
29264,"AL-KATTAN, Waseem"
29264,"QATTAN, Wasim"
29264,"AL-KATTAN, Wasseem"
29264,"AL-QATAN, Waseem"
29266,AL-JALA' HOTEL
29266,AL-JALAA
29267,MALKI MALL
29267,AL-MALIKI MALL
29268,YALBUGHA REAL ESTATE COMPOUND
29268,YALBUGHA COMPLEX
29270,MUROOJ AL-CHAM INVESTMENT AND TOURISM GROUP
29270,MUROOJ AL-CHAM INVESTMENT AND TOURISM COMPANY
29271,LAROSA FURNISHING
29279,"ASSAD, Hafez"
29280,"ASSAD, Karam"
29281,"AL-ASSAD, Zuheir Tawfiq"
29281,"AL-ASSAD, Zuhair Tawfiq"
29281,"ASSAD, Zuhair"
29360,"TAGWIREI, Kuda"
29361,SAKUNDA HOLDINGS PRIVATE LIMITED
29366,"DERKACH, Andriy"
29366,"DERKACH, Andriy Leonidovych"
29384,DELTA PARTS SUPPLY
29385,"KARIMI-SABET, Javad"
29387,"RAHIMIAN, Pejman"
29402,"AL-SHIBL, Luna"
29402,"SHIBL, Luna"
29402,"CHEBEL, Luna"
29402,"ALSHEBEL, Luna"
29402,"AL SHEBEL, Luna"
29402,"AL CHEBEL, Luna"
29402,"AL SHIBIL, Luna"
29402,"AL CHEBIL, Luna"
29402,"AL SHEBIL, Luna"
29404,"AL-SAATI, Ammar"
29404,"SAATI, Ammar"
29404,"SAATI, Mohammad Ammar"
29404,"SAATI, Mohamed Ammar"
29404,"SA'ATI, Mohamed Ammar"
29404,"SA'ATI, Mohammed Ammar"
29404,"SA'ATI, Mohammad Ammar"
29404,"SAATI, Mohammed Ammar"
29404,"SAATI, Amar"
29404,"SAATI, Muhammed Ammar"
29406,"DALLAH, Gaith"
29406,"DALA, Ghayth"
29406,"DALA, Ghiath"
29407,"SAKR, Fady"
29407,"SAQER, Fadi"
29407,"SAQIR, Fadi"
29407,"SAKIR, Fadi"
29462,"IBRAHIM, Yasar"
29462,"IBRAHIM, Yassar"
29522,PALAYESH NAFT ABADAN
29522,ABADAN OIL REFINING COMPANY PRIVATE JOINT STOCK
29523,ZHIHANG SHIP MANAGEMENT
29523,"SHANGHAI ZHIHANG SHIP MANAGEMENT CO., LTD."
29524,NEW FAR INTERNATIONAL LOGISTICS LTD
29526,SINO ENERGY SHIPPING (HONG KONG) LTD
29526,SINO ENERGY SHIPPING HONG KONG
29585,"KARASAVIDI, Dmitriy"
29606,"SINGH SCIENCE AND TECHNOLOGY DEVELOPMENT CO., LIMITED"
29606,SINGH DAILY CULTURE PRESS LIMITED
29624,GOLDEN CROWN OVERSEAS LIMITED
29642,"KARAEV, Yuriy Khadzimuratovich"
29642,"KARAEV, Yuri"
29642,"KARAYEV, Yuri"
29642,"KARAEV, Yuriy"
29662,"BARSUKOV, Aleksandr Petrovich"
29662,"BARSUKOV, Aleksandr"
29662,"BARSUKOV, Alexander"
29662,"BARSUKOU, Alyaksandr"
29662,"BARSUKOU, Aliaksandr"
29663,"KUBRAKOV, Ivan Vladimirovich"
29663,"KUBRAKOV, Ivan"
29664,"BALABA, Dmitriy Vladimirovich"
29664,"BALABA, Dmitry"
29671,"NAZARENKO, Yuriy Gennadievich"
29671,"NAZARENKO, Yuri"
29673,"ATABEKOV, Khazalbek Bakhtibekovich"
